timestamp,seconds_since_start,latitude,longitude,altitude
2025-03-13 13:20:33.846,0.027613,43.0298707,-81.2929824,277.94
2025-03-13 13:20:33.861,0.043027,43.0298707,-81.2929825,277.94
2025-03-13 13:20:33.876,0.058031,43.0298708,-81.2929825,277.94
2025-03-13 13:20:33.898,0.080042,43.0298708,-81.2929825,277.93
2025-03-13 13:20:33.913,0.09516,43.0298707,-81.2929824,277.92
2025-03-13 13:20:34.005,0.186636,43.0298707,-81.2929821,277.92
2025-03-13 13:20:34.244,0.426087,43.0298707,-81.292982,277.92
2025-03-13 13:20:34.485,0.667335,43.0298707,-81.2929819,277.92
2025-03-13 13:20:34.724,0.906295,43.0298708,-81.2929819,277.92
2025-03-13 13:20:34.964,1.146454,43.029871,-81.2929819,277.93
2025-03-13 13:20:35.204,1.386292,43.0298711,-81.292982,277.94
2025-03-13 13:20:35.444,1.626334,43.0298711,-81.292982,277.94
2025-03-13 13:20:35.684,1.865797,43.0298711,-81.292982,277.94
2025-03-13 13:20:35.933,2.114645,43.0298711,-81.292982,277.94
2025-03-13 13:20:36.164,2.346369,43.0298711,-81.2929821,277.94
2025-03-13 13:20:36.404,2.586324,43.029871199999995,-81.2929822,277.94
2025-03-13 13:20:36.644,2.82648,43.029871199999995,-81.2929824,277.95
2025-03-13 13:20:36.885,3.06676,43.029871199999995,-81.2929825,277.95
2025-03-13 13:20:37.124,3.305877,43.029871299999996,-81.2929825,277.96
2025-03-13 13:20:37.364,3.546448,43.0298714,-81.2929824,277.96
2025-03-13 13:20:37.604,3.785674,43.0298716,-81.29298229999999,277.95
2025-03-13 13:20:37.844,4.026117,43.0298716,-81.2929821,277.95
2025-03-13 13:20:38.085,4.266657,43.0298717,-81.2929819,277.95
2025-03-13 13:20:38.324,4.505614,43.029871799999995,-81.29298179999999,277.95
2025-03-13 13:20:38.573,4.754809,43.0298717,-81.2929821,277.94
2025-03-13 13:20:38.803,4.98547,43.0298717,-81.2929822,277.94
2025-03-13 13:20:39.043,5.22538,43.0298717,-81.2929821,277.93
2025-03-13 13:20:39.284,5.466139,43.0298717,-81.2929821,277.92
2025-03-13 13:20:39.524,5.706028,43.0298717,-81.292982,277.91
2025-03-13 13:20:39.764,5.945919,43.0298717,-81.29298179999999,277.91
2025-03-13 13:20:40.004,6.185574,43.029871799999995,-81.29298159999999,277.91
2025-03-13 13:20:40.243,6.42547,43.029871799999995,-81.2929815,277.92
2025-03-13 13:20:40.483,6.665354,43.029871899999996,-81.2929813,277.93
2025-03-13 13:20:40.723,6.905293,43.029872,-81.29298089999999,277.94
2025-03-13 13:20:40.963,7.145404,43.0298721,-81.2929808,277.95
2025-03-13 13:20:41.213,7.395087,43.0298722,-81.2929808,277.95
2025-03-13 13:20:41.443,7.62519,43.0298723,-81.2929805,277.96
2025-03-13 13:20:41.683,7.865197,43.0298722,-81.29298039999999,277.96
2025-03-13 13:20:41.923,8.105388,43.0298721,-81.2929803,277.96
2025-03-13 13:20:42.163,8.345228,43.029871899999996,-81.2929803,277.96
2025-03-13 13:20:42.403,8.585135,43.029871899999996,-81.2929803,277.96
2025-03-13 13:20:42.643,8.825142,43.029871799999995,-81.2929803,277.96
2025-03-13 13:20:42.883,9.065222,43.0298716,-81.2929803,277.96
2025-03-13 13:20:43.123,9.305009,43.0298715,-81.2929802,277.96
2025-03-13 13:20:43.363,9.545043,43.029871299999996,-81.29297989999999,277.94
2025-03-13 13:20:43.603,9.785023,43.029871299999996,-81.2929795,277.93
2025-03-13 13:20:43.852,10.033916,43.0298714,-81.2929789,277.92
2025-03-13 13:20:44.083,10.265078,43.0298715,-81.29297849999999,277.91
2025-03-13 13:20:44.323,10.505057,43.029871299999996,-81.2929784,277.91
2025-03-13 13:20:44.563,10.745148,43.0298709,-81.2929789,277.92
2025-03-13 13:20:44.803,10.985002,43.0298701,-81.2929796,277.93
2025-03-13 13:20:45.044,11.226213,43.029869399999995,-81.2929803,277.92
2025-03-13 13:20:45.284,11.465664,43.0298689,-81.29298059999999,277.9
2025-03-13 13:20:45.523,11.704924,43.0298684,-81.2929808,277.89
2025-03-13 13:20:45.763,11.944921,43.0298679,-81.292981,277.87
2025-03-13 13:20:46.003,12.184848,43.0298671,-81.2929814,277.85
2025-03-13 13:20:46.244,12.426066,43.029866299999995,-81.2929817,277.82
2025-03-13 13:20:46.492,12.67399,43.0298655,-81.29298179999999,277.79
2025-03-13 13:20:46.723,12.904787,43.0298649,-81.29298179999999,277.76
2025-03-13 13:20:46.963,13.144777,43.029864499999995,-81.2929817,277.74
2025-03-13 13:20:47.203,13.385414,43.0298642,-81.2929815,277.71
2025-03-13 13:20:47.443,13.624731,43.0298643,-81.2929812,277.69
2025-03-13 13:20:47.683,13.865006,43.029864499999995,-81.29298089999999,277.68
2025-03-13 13:20:47.923,14.10481,43.029864599999996,-81.29298039999999,277.67
2025-03-13 13:20:48.163,14.345353,43.0298648,-81.2929798,277.67
2025-03-13 13:20:48.403,14.584612,43.0298648,-81.2929796,277.68
2025-03-13 13:20:48.643,14.824625,43.0298647,-81.2929795,277.69
2025-03-13 13:20:48.883,15.064593,43.029864599999996,-81.29297919999999,277.7
2025-03-13 13:20:49.132,15.313962,43.0298642,-81.2929795,277.72
2025-03-13 13:20:49.363,15.544529,43.0298638,-81.29297969999999,277.73
2025-03-13 13:20:49.603,15.784594,43.0298636,-81.29298,277.75
2025-03-13 13:20:49.842,16.02447,43.0298636,-81.29298039999999,277.76
2025-03-13 13:20:50.082,16.264446,43.0298636,-81.29298059999999,277.76
2025-03-13 13:20:50.323,16.504722,43.0298635,-81.2929805,277.76
2025-03-13 13:20:50.563,16.74451,43.029863399999996,-81.2929802,277.77
2025-03-13 13:20:50.802,16.984279,43.029863299999995,-81.29298,277.79
2025-03-13 13:20:51.185,17.367179,43.0298631,-81.2929801,277.8
2025-03-13 13:20:51.282,17.464328,43.0298629,-81.2929805,277.82
2025-03-13 13:20:51.523,17.705018,43.0298628,-81.2929805,277.82
2025-03-13 13:20:51.771,17.953063,43.0298629,-81.29298039999999,277.82
2025-03-13 13:20:52.002,18.184467,43.029863,-81.2929801,277.81
2025-03-13 13:20:52.242,18.424266,43.0298632,-81.29298,277.81
2025-03-13 13:20:52.482,18.664476,43.029863399999996,-81.29297989999999,277.82
2025-03-13 13:20:52.723,18.905325,43.0298635,-81.2929798,277.83
2025-03-13 13:20:52.963,19.145297,43.0298637,-81.2929798,277.84
2025-03-13 13:20:53.204,19.385535,43.029863899999995,-81.29297969999999,277.85
2025-03-13 13:20:53.443,19.624541,43.0298641,-81.2929796,277.86
2025-03-13 13:20:53.683,19.864558,43.0298642,-81.2929794,277.86
2025-03-13 13:20:53.923,20.105316,43.0298644,-81.29297919999999,277.87
2025-03-13 13:20:54.163,20.345359,43.029864599999996,-81.292979,277.87
2025-03-13 13:20:54.412,20.59401,43.0298648,-81.2929788,277.87
2025-03-13 13:20:54.643,20.825254,43.029865,-81.2929786,277.86
2025-03-13 13:20:54.884,21.065898,43.029865199999996,-81.2929784,277.86
2025-03-13 13:20:55.123,21.30512,43.0298653,-81.2929781,277.86
2025-03-13 13:20:55.363,21.545048,43.0298654,-81.2929779,277.87
2025-03-13 13:20:55.603,21.785274,43.0298656,-81.2929778,277.88
2025-03-13 13:20:55.843,22.02533,43.029865799999996,-81.2929778,277.88
2025-03-13 13:20:56.084,22.265506,43.029866,-81.29297799999999,277.89
2025-03-13 13:20:56.324,22.505958,43.0298661,-81.2929781,277.89
2025-03-13 13:20:56.564,22.746026,43.029866299999995,-81.29297799999999,277.89
2025-03-13 13:20:56.804,22.985925,43.0298665,-81.2929779,277.9
2025-03-13 13:20:57.053,23.23464,43.0298667,-81.2929779,277.91
2025-03-13 13:20:57.284,23.465942,43.029866899999995,-81.2929778,277.92
2025-03-13 13:20:57.524,23.706256,43.0298671,-81.29297749999999,277.93
2025-03-13 13:20:57.764,23.946304,43.0298673,-81.2929772,277.93
2025-03-13 13:20:58.005,24.187006,43.029867499999995,-81.292977,277.94
2025-03-13 13:20:58.245,24.426856,43.0298677,-81.29297679999999,277.95
2025-03-13 13:20:58.484,24.666368,43.0298678,-81.2929764,277.95
