timestamp,seconds_since_start,latitude,longitude,altitude
2025-03-11 13:02:21.078,0.028437,43.029213999999996,-81.2944347,270.72
2025-03-11 13:02:21.093,0.043324,43.0292141,-81.2944347,270.73
2025-03-11 13:02:21.110,0.060578,43.0292141,-81.2944346,270.74
2025-03-11 13:02:21.136,0.08646,43.0292142,-81.2944346,270.75
2025-03-11 13:02:21.153,0.103067,43.0292142,-81.2944345,270.76
2025-03-11 13:02:21.240,0.190239,43.0292141,-81.2944345,270.77
2025-03-11 13:02:21.480,0.43044,43.029213999999996,-81.2944344,270.78
2025-03-11 13:02:21.720,0.6701,43.029213899999995,-81.2944342,270.81
2025-03-11 13:02:21.960,0.910228,43.0292138,-81.29443409999999,270.83
2025-03-11 13:02:22.200,1.149892,43.0292137,-81.2944339,270.85
2025-03-11 13:02:22.440,1.390075,43.0292136,-81.2944338,270.88
2025-03-11 13:02:22.680,1.630216,43.0292135,-81.2944338,270.91
2025-03-11 13:02:22.920,1.870152,43.029213399999996,-81.2944338,270.93
2025-03-11 13:02:23.160,2.110273,43.0292132,-81.2944339,270.96
2025-03-11 13:02:23.400,2.350062,43.0292131,-81.2944339,270.99
2025-03-11 13:02:23.648,2.598659,43.029213,-81.294434,271.01
2025-03-11 13:02:23.880,2.829963,43.0292131,-81.2944339,271.04
2025-03-11 13:02:24.120,3.069989,43.0292132,-81.2944338,271.06
2025-03-11 13:02:24.361,3.311153,43.0292132,-81.2944338,271.07
2025-03-11 13:02:24.601,3.550745,43.029213299999995,-81.29443359999999,271.06
2025-03-11 13:02:24.840,3.790541,43.029213299999995,-81.2944335,271.05
2025-03-11 13:02:25.080,4.029795,43.029213399999996,-81.2944335,271.03
2025-03-11 13:02:25.320,4.2707,43.0292136,-81.2944335,271.01
2025-03-11 13:02:25.560,4.51072,43.0292137,-81.2944335,270.99
2025-03-11 13:02:25.801,4.7512,43.0292138,-81.29443359999999,270.96
2025-03-11 13:02:26.040,4.989854,43.0292138,-81.29443359999999,270.94
2025-03-11 13:02:26.288,5.238454,43.0292138,-81.2944334,270.93
2025-03-11 13:02:26.519,5.469583,43.029213899999995,-81.2944333,270.93
2025-03-11 13:02:26.759,5.709706,43.029213999999996,-81.2944334,270.92
2025-03-11 13:02:27.000,5.950664,43.029213999999996,-81.2944334,270.92
2025-03-11 13:02:27.240,6.18973,43.029213999999996,-81.2944332,270.91
2025-03-11 13:02:27.480,6.430701,43.029213999999996,-81.294433,270.91
2025-03-11 13:02:27.719,6.669649,43.029213999999996,-81.29443289999999,270.9
2025-03-11 13:02:27.960,6.909965,43.029213999999996,-81.2944327,270.89
2025-03-11 13:02:28.199,7.149562,43.029213899999995,-81.2944326,270.88
2025-03-11 13:02:28.440,7.390103,43.029213899999995,-81.2944325,270.87
2025-03-11 13:02:28.679,7.629683,43.029213999999996,-81.2944325,270.85
2025-03-11 13:02:28.929,7.879357,43.0292143,-81.2944322,270.84
